model,origin_date,forecast_date,horizon,actual,predicted,error
random_forest,2025-02-18,2025-02-25,7,-4.0,-3.967559370946852,0.03244062905314804
random_forest,2025-02-18,2025-03-04,14,-0.2,-3.732896442329574,3.532896439349342
random_forest,2025-02-18,2025-03-20,30,-5.1,-4.5032583008701375,0.5967416037624309
random_forest,2025-03-04,2025-03-05,1,-0.9,-2.34608933050861,1.4460893543504678
random_forest,2025-03-04,2025-03-07,3,-9.3,-8.232886590872832,1.0671135998620311
random_forest,2025-03-04,2025-03-11,7,-7.2,-6.079701102185856,1.1202987070792805
random_forest,2025-03-04,2025-03-18,14,-1.8,-1.901883978899246,0.10188402658296192
random_forest,2025-03-04,2025-04-03,30,2.2,-1.1032045990986261,3.303204646782342
random_forest,2025-03-18,2025-03-19,1,-0.6,-0.6435280711993964,0.04352804735753846
random_forest,2025-03-18,2025-03-21,3,-5.8,-5.020546624315877,0.7794535664189866
random_forest,2025-03-18,2025-03-25,7,-6.5,-6.906572848577786,0.4065728485777864
random_forest,2025-03-18,2025-04-01,14,-9.1,-8.275313362823068,0.8246870186466584
random_forest,2025-03-18,2025-04-17,30,-1.5,0.08266347622880164,1.5826634762288017
random_forest,2025-04-01,2025-04-02,1,-9.9,-9.715341844273393,0.18465777425688046
random_forest,2025-04-01,2025-04-04,3,1.9,0.15072965405406347,1.7492703221040786
random_forest,2025-04-01,2025-04-08,7,-9.3,-8.184501931886288,1.1154982588485751
random_forest,2025-04-01,2025-04-15,14,0.2,1.6233587115002108,1.4233587085199786
random_forest,2025-04-01,2025-05-01,30,3.7,4.516558085076008,0.8165580373922925
random_forest,2025-04-15,2025-04-16,1,-1.3,0.6119846514470628,1.911984603763347
random_forest,2025-04-15,2025-04-18,3,3.1,2.7944270283163575,0.3055728763162109
random_forest,2025-04-15,2025-04-22,7,2.5,2.2525759773546294,0.24742402264537056
random_forest,2025-04-15,2025-04-29,14,6.3,7.183044058938388,0.8830438682035249
random_forest,2025-04-15,2025-05-15,30,18.8,17.23737786691255,1.5626213701479976
random_forest,2025-04-29,2025-04-30,1,-0.2,3.2605830856576987,3.460583088637931
random_forest,2025-04-29,2025-05-02,3,3.0,3.803151875128922,0.8031518751289219
random_forest,2025-04-29,2025-05-06,7,14.0,11.982289952029596,2.0177100479704038
random_forest,2025-04-29,2025-05-13,14,17.5,13.944085662790203,3.5559143372097974
random_forest,2025-04-29,2025-05-30,30,10.1,12.764419400419513,2.6644190189497863
random_forest,2025-05-13,2025-05-14,1,19.4,16.453367632369307,2.946631986160966
random_forest,2025-05-13,2025-05-17,3,12.3,14.28144859736777,1.9814484066329072
random_forest,2025-05-13,2025-05-21,7,9.6,9.786146761472905,0.18614638000317818
random_forest,2025-05-13,2025-05-28,14,15.9,15.842371271332995,0.057628347197278273
random_forest,2025-05-28,2025-05-29,1,17.2,17.52220158317203,0.32220082023257746
random_forest,2025-05-28,2025-05-31,3,6.9,8.65694001120078,1.7569399158333479
random_forest,2025-05-28,2025-06-04,7,15.7,15.407797077224611,0.2922027320405256
gradient_boosting,2023-06-08,2023-06-09,1,17.2,16.955831686865668,0.2441690760737849
gradient_boosting,2023-06-08,2023-06-11,3,9.2,9.561595764187393,0.36159595492225627
gradient_boosting,2023-06-08,2023-06-15,7,12.9,12.975513064869947,0.0755134463396736
gradient_boosting,2023-06-08,2023-06-22,14,21.8,21.882169192484564,0.08216995542401762
gradient_boosting,2023-06-08,2023-07-08,30,19.1,19.410970590719987,0.31097020925026087
gradient_boosting,2023-06-22,2023-06-23,1,23.2,23.078979772104205,0.1210209908352482
gradient_boosting,2023-06-22,2023-06-25,3,19.4,19.0511595969014,0.34884002162887384
gradient_boosting,2023-06-22,2023-06-29,7,16.3,16.383378768522718,0.08337953146217103
gradient_boosting,2023-06-22,2023-07-06,14,18.6,17.899197629596117,0.70080275187361
gradient_boosting,2023-06-22,2023-07-22,30,16.4,16.097730417658724,0.3022692008715495
gradient_boosting,2023-07-06,2023-07-07,1,19.8,19.965203955560284,0.16520471849973717
gradient_boosting,2023-07-06,2023-07-09,3,19.6,19.70305850845519,0.1030581269854629
gradient_boosting,2023-07-06,2023-07-13,7,17.0,16.94400390646831,0.05599609353168944
gradient_boosting,2023-07-06,2023-07-20,14,18.4,18.51910790680306,0.11910828827278763
gradient_boosting,2023-07-06,2023-08-05,30,16.4,16.37713320611506,0.022866412415211812
gradient_boosting,2023-07-20,2023-07-21,1,17.4,17.14301103502684,0.256988583503432
gradient_boosting,2023-07-20,2023-07-23,3,17.7,17.638661341700185,0.06133942123926772
gradient_boosting,2023-07-20,2023-07-27,7,21.6,21.283511691517564,0.3164886899521626
gradient_boosting,2023-07-20,2023-08-03,14,19.6,19.324923200282285,0.2750771811874415
gradient_boosting,2023-07-20,2023-08-19,30,16.7,16.739521496334596,0.03952073339514328
gradient_boosting,2023-08-03,2023-08-04,1,17.1,17.331373763409285,0.2313733819395587
gradient_boosting,2023-08-03,2023-08-06,3,16.2,16.35207778565881,0.1520770227193573
gradient_boosting,2023-08-03,2023-08-10,7,17.6,17.358302923357048,0.24169745811267873
gradient_boosting,2023-08-03,2023-08-17,14,20.1,20.09430713756838,0.005693243901347955
gradient_boosting,2023-08-03,2023-09-04,30,23.7,23.518837279414083,0.1811634835253706
gradient_boosting,2023-08-17,2023-08-18,1,13.8,14.034993937994097,0.2349937472592334
gradient_boosting,2023-08-17,2023-08-20,3,19.1,19.25869098801432,0.15869060654459233
gradient_boosting,2023-08-17,2023-08-26,7,12.4,12.223657313854456,0.17634230467581702
gradient_boosting,2023-08-17,2023-09-02,14,21.9,21.680796559918424,0.21920305861184985
gradient_boosting,2023-08-17,2023-09-18,30,8.4,8.481869610669227,0.0818699921389534
gradient_boosting,2023-09-02,2023-09-03,1,21.3,21.572957046453563,0.2729578093930165
gradient_boosting,2023-09-02,2023-09-05,3,23.9,23.833166536821743,0.06683308170853053
gradient_boosting,2023-09-02,2023-09-09,7,12.0,12.033200614248509,0.03320061424850884
gradient_boosting,2023-09-02,2023-09-16,14,14.6,14.420500957393982,0.17949942407574504
gradient_boosting,2023-09-02,2023-10-02,30,18.6,18.89148722201249,0.2914868405427633
gradient_boosting,2023-09-16,2023-09-17,1,13.6,13.357762440929386,0.2422379405403401
gradient_boosting,2023-09-16,2023-09-19,3,8.8,8.576457851077523,0.2235423396573406
gradient_boosting,2023-09-16,2023-09-23,7,15.5,15.249338695814846,0.2506613041851544
gradient_boosting,2023-09-16,2023-09-30,14,15.2,15.62014870405183,0.4201488947866938
gradient_boosting,2023-09-16,2023-10-16,30,6.6,6.577816453029183,0.022183451603384974
gradient_boosting,2023-09-30,2023-10-01,1,17.1,17.100347981004585,0.0003475995348587446
gradient_boosting,2023-09-30,2023-10-03,3,20.4,20.320158110437774,0.07984150809249968
gradient_boosting,2023-09-30,2023-10-07,7,7.6,7.7430619221037915,0.14306201747122316
gradient_boosting,2023-09-30,2023-10-14,14,7.5,7.187167006963821,0.31283299303617884
gradient_boosting,2023-09-30,2023-10-30,30,-2.6,-2.069506059910221,0.5304938447223475
gradient_boosting,2023-10-14,2023-10-15,1,7.2,6.971134083146449,0.22886572611868772
gradient_boosting,2023-10-14,2023-10-17,3,5.5,5.4141715105994095,0.08582848940059051
gradient_boosting,2023-10-14,2023-10-21,7,4.2,3.7605463473942864,0.4394534618708503
gradient_boosting,2023-10-14,2023-10-28,14,2.1,1.8421794054573146,0.25782049917525374
gradient_boosting,2023-10-14,2023-11-13,30,2.1,1.7787179743315478,0.3212819303010206
gradient_boosting,2023-10-28,2023-10-29,1,0.3,-0.1139896482749239,0.41398966019585287
gradient_boosting,2023-10-28,2023-10-31,3,-3.6,-3.563643537585564,0.0363563670470044
gradient_boosting,2023-10-28,2023-11-04,7,0.0,-0.3235380213453486,0.3235380213453486
gradient_boosting,2023-10-28,2023-11-11,14,-3.0,-3.005169483980583,0.005169483980583145
gradient_boosting,2023-10-28,2023-11-27,30,-6.4,-6.850349826747715,0.45034973138028356
gradient_boosting,2023-11-11,2023-11-12,1,-3.3,-3.135034028882218,0.16496592343406613
gradient_boosting,2023-11-11,2023-11-14,3,1.0,1.166761489150243,0.16676148915024291
gradient_boosting,2023-11-11,2023-11-18,7,-1.9,-1.5319898858496717,0.36801009030847043
gradient_boosting,2023-11-11,2023-11-25,14,-3.7,-4.537511563103083,0.8375115154193669
gradient_boosting,2023-11-11,2023-12-11,30,-6.5,-6.6441420534783955,0.14414205347839548
gradient_boosting,2023-11-25,2023-11-26,1,-2.6,-2.1193739031837886,0.48062600144877976
gradient_boosting,2023-11-25,2023-11-28,3,-12.5,-12.30212206713898,0.1978779328610205
gradient_boosting,2023-11-25,2023-12-02,7,-9.7,-10.519756613036687,0.8197568037715506
gradient_boosting,2023-11-25,2023-12-09,14,3.6,2.745700328670514,0.8542995759620542
gradient_boosting,2023-11-25,2023-12-25,30,1.8,1.6486281220685255,0.1513718302477587
gradient_boosting,2023-12-09,2023-12-10,1,-0.8,-0.6696891703714376,0.13031084154949135
gradient_boosting,2023-12-09,2023-12-12,3,-4.4,-4.4314203382041155,0.031420242836683876
gradient_boosting,2023-12-09,2023-12-16,7,-3.1,-2.792236771859249,0.30776313277331946
gradient_boosting,2023-12-09,2023-12-23,14,-3.2,-2.881337610589427,0.318662437094289
gradient_boosting,2023-12-09,2024-01-08,30,-13.8,-13.763377031347947,0.036623159386916626
gradient_boosting,2023-12-23,2023-12-24,1,0.2,0.1776763051874922,0.022323697792740044
gradient_boosting,2023-12-23,2023-12-26,3,0.9,1.1561056121719588,0.25610563601381675
gradient_boosting,2023-12-23,2023-12-30,7,-6.5,-6.55892827835464,0.05892827835463965
gradient_boosting,2023-12-23,2024-01-06,14,-12.6,-11.934697148960211,0.6653032325095154
gradient_boosting,2023-12-23,2024-01-22,30,-5.1,-4.755380692601723,0.3446192120308451
gradient_boosting,2024-01-06,2024-01-07,1,-10.7,-11.55357807310953,0.8535782638443941
gradient_boosting,2024-01-06,2024-01-09,3,-11.9,-12.820686910897665,0.9206872923673917
gradient_boosting,2024-01-06,2024-01-13,7,-12.7,-13.582673178023636,0.8826733687584998
gradient_boosting,2024-01-06,2024-01-20,14,-16.2,-17.18244369605428,0.9824429331148252
gradient_boosting,2024-01-06,2024-02-05,30,-6.5,-6.878426065296873,0.37842606529687295
gradient_boosting,2024-01-20,2024-01-21,1,-13.8,-14.029369030647278,0.2293688399124143
gradient_boosting,2024-01-20,2024-01-23,3,-11.7,-11.115240346374666,0.5847594628904709
gradient_boosting,2024-01-20,2024-01-27,7,2.0,1.9304629792819428,0.06953702071805723
gradient_boosting,2024-01-20,2024-02-03,14,-5.1,-4.7892901389140565,0.31070976571851183
gradient_boosting,2024-01-20,2024-02-19,30,-17.4,-17.243489959667073,0.15650965886320023
gradient_boosting,2024-02-03,2024-02-04,1,-5.6,-5.481493486438238,0.11850641819433072
gradient_boosting,2024-02-03,2024-02-06,3,-6.2,-5.5600104508694335,0.6399893583957033
gradient_boosting,2024-02-03,2024-02-10,7,0.9,0.28866194680897345,0.6113380293491686
gradient_boosting,2024-02-03,2024-02-17,14,-18.8,-17.819592048359155,0.9804071887013919
gradient_boosting,2024-02-03,2024-03-04,30,4.3,3.650366571680097,0.6496336190547662
gradient_boosting,2024-02-17,2024-02-18,1,-13.4,-13.798533677402986,0.39853405887271265
gradient_boosting,2024-02-17,2024-02-20,3,-12.7,-12.180258258339745,0.5197415509253922
gradient_boosting,2024-02-17,2024-02-24,7,-15.4,-14.893019815926248,0.5069798026040253
gradient_boosting,2024-02-17,2024-03-02,14,0.9,0.009453548449841588,0.8905464277083005
gradient_boosting,2024-02-17,2024-03-18,30,-6.5,-6.411773972079958,0.08822602792004197
gradient_boosting,2024-03-02,2024-03-03,1,0.5,0.27815150041029,0.22184849958970998
gradient_boosting,2024-03-02,2024-03-05,3,1.0,1.0725442517659893,0.07254425176598933
gradient_boosting,2024-03-02,2024-03-09,7,-2.1,-1.4138135034601254,0.686186401172443
gradient_boosting,2024-03-02,2024-03-16,14,-1.4,-1.5630023369649837,0.1630023608068416
gradient_boosting,2024-03-02,2024-04-01,30,1.2,1.0769860260567967,0.1230140216269191
gradient_boosting,2024-03-16,2024-03-17,1,-1.0,-0.8596273293813425,0.14037267061865755
gradient_boosting,2024-03-16,2024-03-19,3,-6.3,-5.547803272041353,0.7521969186935102
gradient_boosting,2024-03-16,2024-03-23,7,-12.5,-12.437473017346809,0.0625269826531909
gradient_boosting,2024-03-16,2024-03-30,14,-1.0,-0.9372551140174044,0.06274488598259564
gradient_boosting,2024-03-16,2024-04-15,30,5.5,5.952220902674209,0.4522209026742088
gradient_boosting,2024-03-30,2024-03-31,1,1.1,1.2828049765909697,0.1828049527491118
gradient_boosting,2024-03-30,2024-04-02,3,2.6,2.2779350821735234,0.322064822459045
gradient_boosting,2024-03-30,2024-04-06,7,3.4,3.6899979283947637,0.28999783302733206
gradient_boosting,2024-03-30,2024-04-13,14,3.1,3.128716874765617,0.028716970133048747
gradient_boosting,2024-03-30,2024-04-29,30,1.9,2.3663131581130625,0.46631318195492044
gradient_boosting,2024-04-13,2024-04-14,1,3.0,2.9144727257931087,0.08552727420689132
gradient_boosting,2024-04-13,2024-04-16,3,2.6,2.5342357671672557,0.06576413746531262
gradient_boosting,2024-04-13,2024-04-20,7,3.8,3.391394108610964,0.4086058437053204
gradient_boosting,2024-04-13,2024-04-27,14,6.4,6.232287819443301,0.16771227592413052
gradient_boosting,2024-04-13,2024-05-13,30,14.9,15.24608631205234,0.3460866935220661
gradient_boosting,2024-04-27,2024-04-28,1,6.2,6.059403780688886,0.1405960285762511
gradient_boosting,2024-04-27,2024-04-30,3,7.0,7.122884756438109,0.12288475643810859
gradient_boosting,2024-04-27,2024-05-04,7,14.4,14.134153522340341,0.26584609618993227
gradient_boosting,2024-04-27,2024-05-11,14,12.2,12.501922740617669,0.30192293135253223
gradient_boosting,2024-04-27,2024-05-27,30,14.1,14.630087643341351,0.5300872618716248
gradient_boosting,2024-05-11,2024-05-12,1,11.7,12.028597371365445,0.3285975621003079
gradient_boosting,2024-05-11,2024-05-14,3,9.5,10.224755512833369,0.7247555128333687
gradient_boosting,2024-05-11,2024-05-18,7,18.7,18.662966127952615,0.037034634986838455
gradient_boosting,2024-05-11,2024-05-25,14,6.6,6.161583160531984,0.43841674410058395
gradient_boosting,2024-05-11,2024-06-10,30,9.7,10.107838135080817,0.40783832581568014
gradient_boosting,2024-05-25,2024-05-26,1,16.7,15.345419536661161,1.3545812262782917
gradient_boosting,2024-05-25,2024-05-28,3,11.7,11.95508337322261,0.25508356395747356
gradient_boosting,2024-05-25,2024-06-01,7,17.4,17.07644605652147,0.32355356200880436
gradient_boosting,2024-05-25,2024-06-08,14,16.3,16.46156776152263,0.16156852446208347
gradient_boosting,2024-05-25,2024-06-24,30,21.0,21.149781124620244,0.14978112462024384
gradient_boosting,2024-06-08,2024-06-09,1,11.5,11.254182634228105,0.24581736577189517
gradient_boosting,2024-06-08,2024-06-11,3,12.1,12.61902250900852,0.5190221275387934
gradient_boosting,2024-06-08,2024-06-15,7,11.7,11.466422212595605,0.23357759666953193
gradient_boosting,2024-06-08,2024-06-22,14,18.5,18.878990672414485,0.3789906724144849
gradient_boosting,2024-06-08,2024-07-08,30,21.9,22.000733808597104,0.10073419006683082
gradient_boosting,2024-06-22,2024-06-23,1,16.3,16.494487794807988,0.1944885577474409
gradient_boosting,2024-06-22,2024-06-25,3,18.9,18.63906262592161,0.2609369926086629
gradient_boosting,2024-06-22,2024-06-29,7,17.7,17.717756741197867,0.017755978258414018
gradient_boosting,2024-06-22,2024-07-06,14,19.8,19.616669968291866,0.18332926876868072
gradient_boosting,2024-06-22,2024-07-22,30,16.2,16.221738555701254,0.02173779276180099
gradient_boosting,2024-07-06,2024-07-07,1,20.4,20.44226719493091,0.042267576400636386
gradient_boosting,2024-07-06,2024-07-09,3,20.5,19.908118973835755,0.5918810261642449
gradient_boosting,2024-07-06,2024-07-13,7,22.6,22.52586063967204,0.07413974179768701
gradient_boosting,2024-07-06,2024-07-20,14,16.6,16.25185711538569,0.3481432660840369
gradient_boosting,2024-07-06,2024-08-05,30,16.6,16.053911973866075,0.5460884076036514
gradient_boosting,2024-07-20,2024-07-21,1,15.4,15.289259506259956,0.11074011227031733
gradient_boosting,2024-07-20,2024-07-23,3,15.2,15.023402241851645,0.17659756741349142
gradient_boosting,2024-07-20,2024-07-27,7,20.8,20.675447164594598,0.12455207246594924
gradient_boosting,2024-07-20,2024-08-03,14,22.4,21.40158228638167,0.9984173321486018
gradient_boosting,2024-07-20,2024-08-19,30,12.4,12.79660174917007,0.3966021306397973
gradient_boosting,2024-08-03,2024-08-04,1,17.9,17.21437801666936,0.6856216018609125
gradient_boosting,2024-08-03,2024-08-06,3,15.9,16.093387633995167,0.19338801546489393
gradient_boosting,2024-08-03,2024-08-10,7,15.4,15.345749953185093,0.054249665345180276
gradient_boosting,2024-08-03,2024-08-17,14,19.3,18.760494982812034,0.5395042542485129
gradient_boosting,2024-08-03,2024-09-02,30,12.4,12.679397147278808,0.2793975287485342
gradient_boosting,2024-08-17,2024-08-18,1,14.8,14.93968915030131,0.13968895956644722
gradient_boosting,2024-08-17,2024-08-20,3,13.0,13.14489487345156,0.1448948734515607
gradient_boosting,2024-08-17,2024-08-24,7,18.0,17.723639572353573,0.2763604276464271
gradient_boosting,2024-08-17,2024-08-31,14,18.5,18.20182378010162,0.29817621989838017
gradient_boosting,2024-08-17,2024-09-17,30,20.3,21.105573716629866,0.8055744795693194
gradient_boosting,2024-08-31,2024-09-01,1,13.1,13.211057044624601,0.11105666315487461
gradient_boosting,2024-08-31,2024-09-03,3,16.8,16.429104430969232,0.3708948060913144
gradient_boosting,2024-08-31,2024-09-08,7,8.1,8.16756080208702,0.06756042061729417
gradient_boosting,2024-08-31,2024-09-15,14,19.3,19.856832068587337,0.5568328315267905
gradient_boosting,2024-08-31,2024-10-02,30,10.2,10.093312786755131,0.10668702251000539
gradient_boosting,2024-09-15,2024-09-16,1,20.0,20.093373418512734,0.09337341851273351
gradient_boosting,2024-09-15,2024-09-18,3,18.6,19.01266899416775,0.4126686126980239
gradient_boosting,2024-09-15,2024-09-23,7,10.5,10.213794259468637,0.28620574053136316
gradient_boosting,2024-09-15,2024-09-30,14,11.4,11.188726666765639,0.21127295176463434
gradient_boosting,2024-09-15,2024-10-16,30,4.6,4.7885955145156025,0.18859560988303414
gradient_boosting,2024-09-30,2024-10-01,1,13.9,13.52432104730023,0.37567857123004345
gradient_boosting,2024-09-30,2024-10-03,3,14.7,14.567604397427091,0.13239541183804526
gradient_boosting,2024-09-30,2024-10-07,7,6.1,5.995238551765586,0.10476135286698263
gradient_boosting,2024-09-30,2024-10-14,14,4.4,4.206978718448243,0.19302137691918908
gradient_boosting,2024-09-30,2024-10-30,30,14.0,13.671223688226695,0.32877631177330535
gradient_boosting,2024-10-14,2024-10-15,1,5.2,5.335286275354276,0.13528646608913952
gradient_boosting,2024-10-14,2024-10-17,3,7.0,6.877468379318032,0.12253162068196843
gradient_boosting,2024-10-14,2024-10-21,7,12.8,12.842236768428556,0.04223657769369282
gradient_boosting,2024-10-14,2024-10-28,14,-1.9,-1.6008171183392703,0.2991828578188718
gradient_boosting,2024-10-14,2024-11-13,30,0.5,0.12276421459658474,0.3772357854034153
gradient_boosting,2024-10-28,2024-10-29,1,4.5,3.4772433394186923,1.0227566605813077
gradient_boosting,2024-10-28,2024-10-31,3,4.1,4.892179071250202,0.7921791666176334
gradient_boosting,2024-10-28,2024-11-04,7,6.5,6.525149183241943,0.025149183241943263
gradient_boosting,2024-10-28,2024-11-11,14,1.6,1.4833888195712723,0.11661120427058558
gradient_boosting,2024-10-28,2024-11-27,30,-2.0,-1.5220901754314495,0.47790982456855047
gradient_boosting,2024-11-11,2024-11-12,1,-1.8,-2.088595863329231,0.2885959110129468
gradient_boosting,2024-11-11,2024-11-14,3,0.6,0.6018087648596376,0.0018087410177797247
gradient_boosting,2024-11-11,2024-11-18,7,6.1,5.754825060161122,0.34517484447144664
gradient_boosting,2024-11-11,2024-11-25,14,-4.4,-3.9690356888518847,0.4309644065155469
gradient_boosting,2024-11-11,2024-12-11,30,-9.6,-10.092891780922585,0.49289139945285854
gradient_boosting,2024-11-25,2024-11-26,1,-0.7,-0.08271276220267997,0.6172872258763911
gradient_boosting,2024-11-25,2024-11-28,3,-4.7,-4.6497044202602416,0.050295389004895164
gradient_boosting,2024-11-25,2024-12-02,7,-3.1,-3.1252193106063113,0.025219405973742948
gradient_boosting,2024-11-25,2024-12-09,14,-9.3,-10.021578392962782,0.7215782022279189
gradient_boosting,2024-11-25,2024-12-25,30,-15.3,-16.323705286078045,1.0237050953431819
gradient_boosting,2024-12-09,2024-12-10,1,-2.1,-2.478616121949796,0.37861621731722783
gradient_boosting,2024-12-09,2024-12-12,3,-13.7,-14.311256616268357,0.6112568070032207
gradient_boosting,2024-12-09,2024-12-16,7,-1.4,-1.491836319375718,0.09183634321757594
gradient_boosting,2024-12-09,2024-12-23,14,-8.3,-8.29067999666645,0.009320194068413556
gradient_boosting,2024-12-09,2025-01-08,30,-20.3,-19.285923006059882,1.014076231000665
gradient_boosting,2024-12-23,2024-12-24,1,-13.1,-13.207096972928415,0.10709659145868855
gradient_boosting,2024-12-23,2024-12-26,3,-7.2,-6.944039487575616,0.2559603216895203
gradient_boosting,2024-12-23,2024-12-30,7,1.1,0.826789041041811,0.27321098280004696
gradient_boosting,2024-12-23,2025-01-06,14,-12.4,-12.535002620711369,0.1350030021810955
gradient_boosting,2024-12-23,2025-01-23,30,-17.7,-18.236142393929555,0.5361416309901017
gradient_boosting,2025-01-06,2025-01-07,1,-16.5,-16.84190494422694,0.34190494422693973
gradient_boosting,2025-01-06,2025-01-09,3,-16.4,-15.914529829811213,0.48546978871906
gradient_boosting,2025-01-06,2025-01-14,7,-9.4,-9.76259249623471,0.3625928777044365
gradient_boosting,2025-01-06,2025-01-21,14,-31.0,-29.666010007283415,1.3339899927165852
gradient_boosting,2025-01-06,2025-02-06,30,-9.8,-9.00519367240189,0.7948065183329724
gradient_boosting,2025-01-21,2025-01-22,1,-20.3,-19.72241275112867,0.577586485931878
gradient_boosting,2025-01-21,2025-01-24,3,-23.9,-24.33742874581018,0.43742912727990557
gradient_boosting,2025-01-21,2025-01-28,7,-20.0,-20.74813447495156,0.7481344749515593
gradient_boosting,2025-01-21,2025-02-04,14,-15.8,-15.937593528636453,0.13759333790159012
gradient_boosting,2025-01-21,2025-02-20,30,-15.4,-15.31428139621948,0.08571822231079373
gradient_boosting,2025-02-04,2025-02-05,1,-16.1,-16.69862744096083,0.5986270594911041
gradient_boosting,2025-02-04,2025-02-07,3,-9.1,-8.978325260433936,0.12167512103579092
gradient_boosting,2025-02-04,2025-02-11,7,-21.0,-20.250748908086468,0.749251091913532
gradient_boosting,2025-02-04,2025-02-18,14,-18.1,-18.84950902444857,0.7495086429788422
gradient_boosting,2025-02-04,2025-03-06,30,-6.7,-7.118142849146793,0.4181430398816559
gradient_boosting,2025-02-18,2025-02-19,1,-15.6,-15.397564427100804,0.20243595436892292
gradient_boosting,2025-02-18,2025-02-21,3,-11.2,-10.693745931841471,0.5062538774236653
gradient_boosting,2025-02-18,2025-02-25,7,-4.0,-3.8806038448069975,0.1193961551930025
gradient_boosting,2025-02-18,2025-03-04,14,-0.2,0.01918633265227032,0.21918633563250256
gradient_boosting,2025-02-18,2025-03-20,30,-5.1,-5.1926107440927085,0.09261083946014015
gradient_boosting,2025-03-04,2025-03-05,1,-0.9,-0.8672627885613821,0.03273718759676003
gradient_boosting,2025-03-04,2025-03-07,3,-9.3,-8.734900308416488,0.5650998823183748
gradient_boosting,2025-03-04,2025-03-11,7,-7.2,-7.376712723765139,0.17671291450000215
gradient_boosting,2025-03-04,2025-03-18,14,-1.8,-1.6263486653374002,0.173651286978884
gradient_boosting,2025-03-04,2025-04-03,30,2.2,1.1057654837986903,1.0942345638850255
gradient_boosting,2025-03-18,2025-03-19,1,-0.6,-0.9126056017813426,0.31260557793948474
gradient_boosting,2025-03-18,2025-03-21,3,-5.8,-5.764436960649357,0.03556323008550599
gradient_boosting,2025-03-18,2025-03-25,7,-6.5,-6.4734399740083175,0.0265600259916825
gradient_boosting,2025-03-18,2025-04-01,14,-9.1,-8.599333551504158,0.500666829965569
gradient_boosting,2025-03-18,2025-04-17,30,-1.5,-1.5417761997402286,0.041776199740228614
gradient_boosting,2025-04-01,2025-04-02,1,-9.9,-10.392538561909014,0.49253894337874016
gradient_boosting,2025-04-01,2025-04-04,3,1.9,2.2791375687120246,0.37913759255388246
gradient_boosting,2025-04-01,2025-04-08,7,-9.3,-9.252487114296722,0.04751307643814151
gradient_boosting,2025-04-01,2025-04-15,14,0.2,0.28621694124371616,0.08621693826348392
gradient_boosting,2025-04-01,2025-05-01,30,3.7,3.8182468337457562,0.11824678606204042
gradient_boosting,2025-04-15,2025-04-16,1,-1.3,-1.2980048922377168,0.0019950600785674233
gradient_boosting,2025-04-15,2025-04-18,3,3.1,2.826399316177944,0.2736005884546242
gradient_boosting,2025-04-15,2025-04-22,7,2.5,2.4878073304755866,0.012192669524413446
gradient_boosting,2025-04-15,2025-04-29,14,6.3,5.474809846292541,0.8251903444423219
gradient_boosting,2025-04-15,2025-05-15,30,18.8,18.313831602340017,0.4861676347205304
gradient_boosting,2025-04-29,2025-04-30,1,-0.2,-0.2696800402912783,0.06968003731104605
gradient_boosting,2025-04-29,2025-05-02,3,3.0,2.624554787335217,0.37544521266478315
gradient_boosting,2025-04-29,2025-05-06,7,14.0,13.786748854198432,0.2132511458015678
gradient_boosting,2025-04-29,2025-05-13,14,17.5,17.053778475042535,0.4462215249574655
gradient_boosting,2025-04-29,2025-05-30,30,10.1,9.959692502137194,0.14030787933253208
gradient_boosting,2025-05-13,2025-05-14,1,19.4,18.571173800049834,0.8288258184804391
gradient_boosting,2025-05-13,2025-05-17,3,12.3,12.801359888156998,0.501359697422135
gradient_boosting,2025-05-13,2025-05-21,7,9.6,9.492159169755062,0.1078412117146641
gradient_boosting,2025-05-13,2025-05-28,14,15.9,15.813546353918483,0.08645326461179081
gradient_boosting,2025-05-28,2025-05-29,1,17.2,17.083891896483138,0.11610886645631524
gradient_boosting,2025-05-28,2025-05-31,3,6.9,6.777458872264681,0.12254122310275051
gradient_boosting,2025-05-28,2025-06-04,7,15.7,16.299587744246317,0.5995879349811801
neural_network,2023-06-08,2023-06-09,1,17.2,17.423561096191406,0.22356033325195312
neural_network,2023-06-08,2023-06-11,3,9.2,9.465896606445312,0.2658967971801758
neural_network,2023-06-08,2023-06-15,7,12.9,12.541156768798828,0.3588428497314453
neural_network,2023-06-08,2023-06-22,14,21.8,21.711071014404297,0.08892822265625
neural_network,2023-06-08,2023-07-08,30,19.1,18.96137046813965,0.13862991333007812
neural_network,2023-06-22,2023-06-23,1,23.2,22.6082763671875,0.5917243957519531
neural_network,2023-06-22,2023-06-25,3,19.4,18.517974853515625,0.8820247650146484
neural_network,2023-06-22,2023-06-29,7,16.3,15.72008991241455,0.5799093246459961
neural_network,2023-06-22,2023-07-06,14,18.6,18.908851623535156,0.3088512420654297
neural_network,2023-06-22,2023-07-22,30,16.4,16.297496795654297,0.10250282287597656
neural_network,2023-07-06,2023-07-07,1,19.8,20.337326049804688,0.5373268127441406
neural_network,2023-07-06,2023-07-09,3,19.6,19.718900680541992,0.11890029907226562
neural_network,2023-07-06,2023-07-13,7,17.0,16.817068099975586,0.18293190002441406
neural_network,2023-07-06,2023-07-20,14,18.4,17.839130401611328,0.5608692169189453
neural_network,2023-07-06,2023-08-05,30,16.4,16.552335739135742,0.15233612060546875
