Date/Time,Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag,temp_max,temp_min,temp_mean
2009-03-30,-79.85,47.7,EARLTON CLIMATE,6072230,2009,3,30,,-1.1,,-10.4,,-5.8,,23.8,,0.0,,,M,,M,2.4,,19.0,,31.0,,44,,-1.1,-10.4,-5.8
2009-03-31,-79.85,47.7,EARLTON CLIMATE,6072230,2009,3,31,,3.0,,-13.6,,-5.3,,23.3,,0.0,,,M,,M,0.9,,19.0,,9.0,,35,,3.0,-13.6,-5.3
2009-04-01,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,1,,5.2,,0.5,,2.9,,15.1,,0.0,,,M,,M,3.0,,18.0,,21.0,,41,,5.2,0.5,2.9
2009-04-02,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,2,,7.4,,0.5,,4.0,,14.0,,0.0,,,M,,M,0.0,,15.0,,21.0,,43,,7.4,0.5,4.0
2009-04-03,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,3,,3.0,,-0.2,,1.4,,16.6,,0.0,,,M,,M,34.2,,12.0,,34.0,,50,,3.0,-0.2,1.4
2009-04-04,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,4,,1.0,,-4.2,,-1.6,,19.6,,0.0,,,M,,M,19.5,,7.0,,33.0,,65,,1.0,-4.2,-1.6
2009-04-05,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,5,,-0.5,,-4.6,,-2.6,,20.6,,0.0,,,M,,M,1.4,,7.0,,32.0,,41,,-0.5,-4.6,-2.6
2009-04-06,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,6,,-3.6,,-7.7,,-5.7,,23.7,,0.0,,,M,,M,0.2,,7.0,,33.0,,44,,-3.6,-7.7,-5.7
2009-04-07,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,7,,-3.6,,-8.3,,-6.0,,24.0,,0.0,,,M,,M,4.1,,7.0,,33.0,,44,,-3.6,-8.3,-6.0
2009-04-08,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,8,,0.2,,-5.9,,-2.9,,20.9,,0.0,,0.0,,,M,2.9,,6.0,,33.0,,44,,0.2,-5.9,-2.9
2009-04-09,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,9,,-2.1,,-9.0,,-5.6,,23.6,,0.0,,,M,,M,1.7,,10.0,,31.0,,37,,-2.1,-9.0,-5.6
2009-04-10,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,10,,3.1,,-10.4,,-3.7,,21.7,,0.0,,,M,,M,0.4,,9.0,,,,<31,,3.1,-10.4,-3.7
2009-04-11,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,11,,-1.2,,-10.7,,-6.0,,24.0,,0.0,,,M,,M,0.4,,8.0,,31.0,,32,,-1.2,-10.7,-6.0
2009-04-12,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,12,,1.5,,-14.6,,-6.6,,24.6,,0.0,,,M,,M,0.5,,8.0,,,,<31,,1.5,-14.6,-6.6
2009-04-13,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,13,,4.6,,-14.3,,-4.9,,22.9,,0.0,,,M,,M,0.7,,8.0,,,,<31,,4.6,-14.3,-4.9
2009-04-16,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,16,,8.7,,-6.0,,1.4,,16.6,,0.0,,,M,,M,0.2,,22.0,,,,<31,,8.7,-6.0,1.4
2009-04-17,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,17,,11.9,,0.5,,6.2,,11.8,,0.0,,,M,,M,0.4,,20.0,,27.0,,32,,11.9,0.5,6.2
2009-04-18,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,18,,5.3,E,0.5,E,2.9,E,15.1,E,0.0,E,,M,,M,0.0,,19.0,,,,<31,,5.3,0.5,2.9
2009-04-19,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,19,,7.9,,-5.6,,1.2,,16.8,,0.0,,,M,,M,0.2,,19.0,,,,<31,,7.9,-5.6,1.2
2009-04-20,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,20,,8.1,,-3.2,,2.5,,15.5,,0.0,,,M,,M,0.0,,19.0,,11.0,,48,,8.1,-3.2,2.5
2009-04-21,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,21,,7.7,,1.4,,4.6,,13.4,,0.0,,,M,,M,2.5,,18.0,,,,<31,,7.7,1.4,4.6
2009-04-22,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,22,,6.9,,0.3,,3.6,,14.4,,0.0,,,M,,M,2.5,,17.0,,31.0,,41,,6.9,0.3,3.6
2009-04-23,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,23,,10.1,,-0.7,,4.7,,13.3,,0.0,,,M,,M,0.0,,17.0,,32.0,,44,,10.1,-0.7,4.7
2009-04-24,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,24,,20.1,,-0.5,,9.8,,8.2,,0.0,,,M,,M,0.0,,17.0,,21.0,,48,,20.1,-0.5,9.8
2009-04-25,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,25,,17.7,,-1.4,,8.2,,9.8,,0.0,,,M,,M,4.8,,,,33.0,,44,,17.7,-1.4,8.2
2009-04-26,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,26,,8.0,,-2.4,,2.8,,15.2,,0.0,,,M,,M,0.2,,,,9.0,,33,,8.0,-2.4,2.8
2009-04-27,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,27,,23.6,,2.9,,13.3,,4.7,,0.0,,,M,,M,7.5,,,,19.0,,69,,23.6,2.9,13.3
2009-04-28,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,28,,9.1,,-1.1,,4.0,,14.0,,0.0,,,M,,M,0.0,,,,31.0,,44,,9.1,-1.1,4.0
2009-04-29,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,29,,15.0,,-2.5,,6.3,,11.7,,0.0,,,M,,M,0.2,,,,,,<31,,15.0,-2.5,6.3
2009-04-30,-79.85,47.7,EARLTON CLIMATE,6072230,2009,4,30,,17.1,,-1.1,,8.0,,10.0,,0.0,,,M,,M,5.9,,,,20.0,,39,,17.1,-1.1,8.0
2009-05-01,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,1,,11.7,,-0.6,,5.6,,12.4,,0.0,,,M,,M,0.6,,,,27.0,,54,,11.7,-0.6,5.6
2009-05-02,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,2,,6.2,,-0.9,,2.7,,15.3,,0.0,,,M,,M,4.1,,,,24.0,,33,,6.2,-0.9,2.7
2009-05-03,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,3,,13.8,,-1.7,,6.1,,11.9,,0.0,,,M,,M,0.8,,,,24.0,,48,,13.8,-1.7,6.1
2009-05-04,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,4,,15.6,,-0.4,,7.6,,10.4,,0.0,,,M,,M,0.2,,,,,,<31,,15.6,-0.4,7.6
2009-05-05,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,5,,20.0,,-1.4,,9.3,,8.7,,0.0,,,M,,M,0.0,,,,13.0,,39,,20.0,-1.4,9.3
2009-05-06,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,6,,22.2,,1.5,,11.9,,6.1,,0.0,,,M,,M,0.0,,,,18.0,,46,,22.2,1.5,11.9
2009-05-07,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,7,,21.6,,5.7,,13.7,,4.3,,0.0,,,M,,M,3.6,,,,20.0,,43,,21.6,5.7,13.7
2009-05-08,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,8,,21.4,,4.8,,13.1,,4.9,,0.0,,,M,,M,6.4,,,,32.0,,61,,21.4,4.8,13.1
2009-05-09,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,9,,5.7,,-0.7,,2.5,,15.5,,0.0,,,M,,M,0.0,,,,35.0,,43,,5.7,-0.7,2.5
2009-05-10,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,10,,10.6,,-1.5,,4.5,,13.5,,0.0,,,M,,M,0.0,,,,32.0,,37,,10.6,-1.5,4.5
2009-05-11,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,11,,14.2,,-4.2,,5.0,,13.0,,0.0,,,M,,M,0.2,,,,,,<31,,14.2,-4.2,5.0
2009-05-12,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,12,,18.6,,-2.4,,8.1,,9.9,,0.0,,,M,,M,0.0,,,,22.0,,37,,18.6,-2.4,8.1
2009-05-13,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,13,,20.9,,1.9,,11.4,,6.6,,0.0,,,M,,M,0.0,,,,18.0,,65,,20.9,1.9,11.4
2009-05-14,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,14,,15.1,,4.5,,9.8,,8.2,,0.0,,,M,,M,14.3,,,,27.0,,72,,15.1,4.5,9.8
2009-05-15,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,15,,16.1,,2.7,,9.4,,8.6,,0.0,,,M,,M,0.2,,,,14.0,,32,,16.1,2.7,9.4
2009-05-16,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,16,,14.2,,0.0,,7.1,,10.9,,0.0,,,M,,M,7.6,,,,26.0,,65,,14.2,0.0,7.1
2009-05-17,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,17,,6.5,,-3.2,,1.7,,16.3,,0.0,,,M,,M,0.0,,,,27.0,,52,,6.5,-3.2,1.7
2009-05-18,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,18,,16.9,,-4.3,,6.3,,11.7,,0.0,,,M,,M,0.0,,,,18.0,,52,,16.9,-4.3,6.3
2009-05-19,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,19,,9.5,,-0.3,,4.6,,13.4,,0.0,,,M,,M,7.8,,,,21.0,,44,,9.5,-0.3,4.6
2009-05-20,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,20,,24.3,,0.9,,12.6,,5.4,,0.0,,,M,,M,9.4,,,,21.0,,52,,24.3,0.9,12.6
2009-05-21,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,21,,27.1,,7.1,,17.1,,0.9,,0.0,,,M,,M,0.2,,,,30.0,,57,,27.1,7.1,17.1
2009-05-22,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,22,,15.8,,5.2,,10.5,,7.5,,0.0,,,M,,M,0.0,,,,33.0,,33,,15.8,5.2,10.5
2009-05-23,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,23,,18.2,,4.3,,11.3,,6.7,,0.0,,,M,,M,0.6,,,,25.0,,35,,18.2,4.3,11.3
2009-05-24,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,24,,18.2,,3.3,,10.8,,7.2,,0.0,,,M,,M,0.0,,,,1.0,,44,,18.2,3.3,10.8
2009-05-25,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,25,,12.1,,-1.5,,5.3,,12.7,,0.0,,,M,,M,0.0,,,,34.0,,43,,12.1,-1.5,5.3
2009-05-26,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,26,,17.3,,3.4,,10.4,,7.6,,0.0,,,M,,M,2.1,,,,14.0,,37,,17.3,3.4,10.4
2009-05-27,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,27,,13.3,,7.6,,10.5,,7.5,,0.0,,,M,,M,8.5,,,,7.0,,32,,13.3,7.6,10.5
2009-05-28,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,28,,11.8,,9.2,,10.5,,7.5,,0.0,,,M,,M,10.5,,,,,,<31,,11.8,9.2,10.5
2009-05-29,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,29,,12.2,,2.9,,7.6,,10.4,,0.0,,,M,,M,4.9,,,,30.0,,35,,12.2,2.9,7.6
2009-05-30,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,30,,16.6,,-0.5,,8.1,,9.9,,0.0,,,M,,M,2.4,,,,31.0,,56,,16.6,-0.5,8.1
2009-05-31,-79.85,47.7,EARLTON CLIMATE,6072230,2009,5,31,,9.7,,0.4,,5.1,,12.9,,0.0,,,M,,M,0.8,,,,30.0,,46,,9.7,0.4,5.1
2009-06-01,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,1,,8.6,,2.5,,5.6,,12.4,,0.0,,,M,,M,5.2,,,,21.0,,43,,8.6,2.5,5.6
2009-06-02,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,2,,14.0,,4.5,,9.3,,8.7,,0.0,,,M,,M,0.9,,,,,,<31,,14.0,4.5,9.3
2009-06-03,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,3,,14.6,,3.3,,9.0,,9.0,,0.0,,,M,,M,1.0,,,,29.0,,44,,14.6,3.3,9.0
2009-06-04,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,4,,20.9,,2.0,,11.5,,6.5,,0.0,,,M,,M,0.0,,,,25.0,,44,,20.9,2.0,11.5
2009-06-05,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,5,,23.0,,7.7,,15.4,,2.6,,0.0,,,M,,M,1.1,,,,20.0,,65,,23.0,7.7,15.4
2009-06-06,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,6,,14.2,,3.0,,8.6,,9.4,,0.0,,,M,,M,0.0,,,,30.0,,46,,14.2,3.0,8.6
2009-06-07,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,7,,15.8,,2.9,,9.4,,8.6,,0.0,,,M,,M,0.4,,,,1.0,,37,,15.8,2.9,9.4
2009-06-08,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,8,,15.4,,4.3,,9.9,,8.1,,0.0,,,M,,M,0.0,,,,,,<31,,15.4,4.3,9.9
2009-06-09,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,9,,11.0,,7.9,,9.5,,8.5,,0.0,,,M,,M,9.4,,,,6.0,,32,,11.0,7.9,9.5
2009-06-10,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,10,,16.0,,9.5,,12.8,,5.2,,0.0,,,M,,M,0.6,,,,,,<31,,16.0,9.5,12.8
2009-06-11,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,11,,20.4,,9.0,,14.7,,3.3,,0.0,,,M,,M,0.0,,,,1.0,,32,,20.4,9.0,14.7
2009-06-12,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,12,,20.5,,6.9,,13.7,,4.3,,0.0,,,M,,M,0.0,,,,,,<31,,20.5,6.9,13.7
2009-06-13,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,13,,22.6,,6.7,,14.7,,3.3,,0.0,,,M,,M,0.0,,,,29.0,,39,,22.6,6.7,14.7
2009-06-14,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,14,,20.8,,10.7,,15.8,,2.2,,0.0,,,M,,M,9.0,,,,21.0,,48,,20.8,10.7,15.8
2009-06-15,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,15,,23.3,,10.3,,16.8,,1.2,,0.0,,,M,,M,0.5,,,,,,<31,,23.3,10.3,16.8
2009-06-16,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,16,,25.9,,7.6,,16.8,,1.2,,0.0,,,M,,M,0.2,,,,,,<31,,25.9,7.6,16.8
2009-06-17,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,17,,26.8,,9.5,,18.2,,0.0,,0.2,,,M,,M,0.0,,,,13.0,,33,,26.8,9.5,18.2
2009-06-18,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,18,,26.9,,12.7,,19.8,,0.0,,1.8,,,M,,M,0.2,,,,,,<31,,26.9,12.7,19.8
2009-06-19,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,19,,26.9,,13.9,,20.4,,0.0,,2.4,,,M,,M,0.2,,,,,,<31,,26.9,13.9,20.4
2009-06-20,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,20,,22.5,,16.7,,19.6,,0.0,,1.6,,,M,,M,0.0,,,,,,<31,,22.5,16.7,19.6
2009-06-21,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,21,,29.8,,15.8,,22.8,,0.0,,4.8,,,M,,M,0.0,,,,,,<31,,29.8,15.8,22.8
2009-06-22,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,22,,29.8,,14.5,,22.2,,0.0,,4.2,,,M,,M,0.2,,,,,,<31,,29.8,14.5,22.2
2009-06-23,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,23,,31.1,,14.2,,22.7,,0.0,,4.7,,,M,,M,0.6,,,,,,<31,,31.1,14.2,22.7
2009-06-24,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,24,,33.4,,19.3,,26.4,,0.0,,8.4,,,M,,M,0.0,,,,21.0,,43,,33.4,19.3,26.4
2009-06-25,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,25,,29.8,,14.3,,22.1,,0.0,,4.1,,,M,,M,0.9,,,,33.0,,59,,29.8,14.3,22.1
2009-06-26,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,26,,21.5,,10.3,,15.9,,2.1,,0.0,,,M,,M,0.2,,,,36.0,,41,,21.5,10.3,15.9
2009-06-27,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,27,,25.6,,8.8,,17.2,,0.8,,0.0,,,M,,M,0.2,,,,,,<31,,25.6,8.8,17.2
2009-06-28,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,28,,22.3,,12.4,,17.4,,0.6,,0.0,,,M,,M,11.9,,,,21.0,,32,,22.3,12.4,17.4
2009-06-29,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,29,,23.2,,14.2,,18.7,,0.0,,0.7,,,M,,M,0.6,,,,,,<31,,23.2,14.2,18.7
2009-06-30,-79.85,47.7,EARLTON CLIMATE,6072230,2009,6,30,,22.3,,13.0,,17.7,,0.3,,0.0,,,M,,M,2.4,,,,11.0,,37,,22.3,13.0,17.7
2009-07-01,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,1,,20.4,,13.3,,16.9,,1.1,,0.0,,,M,,M,5.1,,,,,,<31,,20.4,13.3,16.9
2009-07-02,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,2,,22.1,,12.1,,17.1,,0.9,,0.0,,,M,,M,0.2,,,,,,<31,,22.1,12.1,17.1
2009-07-03,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,3,,17.9,,9.7,,13.8,,4.2,,0.0,,,M,,M,2.3,,,,33.0,,39,,17.9,9.7,13.8
2009-07-04,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,4,,21.7,,8.3,,15.0,,3.0,,0.0,,,M,,M,0.4,,,,29.0,,44,,21.7,8.3,15.0
2009-07-05,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,5,,23.0,,7.7,,15.4,,2.6,,0.0,,,M,,M,4.7,,,,20.0,,56,,23.0,7.7,15.4
2009-07-06,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,6,,16.5,,9.7,,13.1,,4.9,,0.0,,,M,,M,5.1,,,,,,<31,,16.5,9.7,13.1
2009-07-07,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,7,,19.2,,12.3,,15.8,,2.2,,0.0,,,M,,M,9.1,,,,,,<31,,19.2,12.3,15.8
2009-07-08,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,8,,23.3,,11.6,,17.5,,0.5,,0.0,,,M,,M,0.2,,,,,,<31,,23.3,11.6,17.5
2009-07-09,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,9,,25.3,,10.4,,17.9,,0.1,,0.0,,,M,,M,0.0,,,,,,<31,,25.3,10.4,17.9
2009-07-10,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,10,,24.6,,11.2,,17.9,,0.1,,0.0,,,M,,M,0.8,,,,,,<31,,24.6,11.2,17.9
2009-07-11,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,11,,23.7,,8.3,,16.0,,2.0,,0.0,,,M,,M,11.0,,,,29.0,,82,,23.7,8.3,16.0
2009-07-12,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,12,,19.5,,8.8,,14.2,,3.8,,0.0,,,M,,M,0.0,,,,26.0,,48,,19.5,8.8,14.2
2009-07-13,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,13,,12.9,,5.9,,9.4,,8.6,,0.0,,,M,,M,2.8,,,,32.0,,39,,12.9,5.9,9.4
2009-07-14,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,14,,19.6,,8.1,,13.9,,4.1,,0.0,,,M,,M,0.5,,,,32.0,,41,,19.6,8.1,13.9
2009-07-15,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,15,,19.2,,5.8,,12.5,,5.5,,0.0,,,M,,M,7.1,,,,,,<31,,19.2,5.8,12.5
2009-07-16,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,16,,22.2,,13.2,,17.7,,0.3,,0.0,,,M,,M,0.7,,,,29.0,,33,,22.2,13.2,17.7
2009-07-17,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,17,,17.4,,10.5,,14.0,,4.0,,0.0,,,M,,M,0.0,,,,,,<31,,17.4,10.5,14.0
2009-07-18,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,18,,17.4,,12.5,,15.0,,3.0,,0.0,,,M,,M,11.2,,,,33.0,,32,,17.4,12.5,15.0
2009-07-19,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,19,,21.1,,11.9,,16.5,,1.5,,0.0,,,M,,M,7.6,,,,,,<31,,21.1,11.9,16.5
2009-07-20,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,20,,22.9,,8.5,,15.7,,2.3,,0.0,,,M,,M,0.5,,,,,,<31,,22.9,8.5,15.7
2009-07-21,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,21,,24.8,,10.3,,17.6,,0.4,,0.0,,,M,,M,0.2,,,,,,<31,,24.8,10.3,17.6
2009-07-22,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,22,,25.9,,10.6,,18.3,,0.0,,0.3,,,M,,M,0.0,,,,,,<31,,25.9,10.6,18.3
2009-07-23,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,23,,22.2,,15.3,,18.8,,0.0,,0.8,,,M,,M,4.5,,,,12.0,,32,,22.2,15.3,18.8
2009-07-24,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,24,,24.2,,16.1,,20.2,,0.0,,2.2,,,M,,M,2.4,,,,18.0,,39,,24.2,16.1,20.2
2009-07-25,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,25,,23.5,,14.8,,19.2,,0.0,,1.2,,,M,,M,10.3,,,,20.0,,39,,23.5,14.8,19.2
2009-07-26,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,26,,21.5,,13.4,,17.5,,0.5,,0.0,,,M,,M,13.2,,,,,,<31,,21.5,13.4,17.5
2009-07-27,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,27,,23.3,,13.0,,18.2,,0.0,,0.2,,,M,,M,21.7,,,,28.0,,37,,23.3,13.0,18.2
2009-07-28,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,28,,25.3,,13.2,,19.3,,0.0,,1.3,,,M,,M,4.1,,,,24.0,,41,,25.3,13.2,19.3
2009-07-29,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,29,,23.5,,12.2,,17.9,,0.1,,0.0,,,M,,M,0.2,,,,23.0,,41,,23.5,12.2,17.9
2009-07-30,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,30,,22.6,,10.9,,16.8,,1.2,,0.0,,,M,,M,3.3,,,,,,<31,,22.6,10.9,16.8
2009-07-31,-79.85,47.7,EARLTON CLIMATE,6072230,2009,7,31,,22.1,,11.8,,17.0,,1.0,,0.0,,,M,,M,8.4,,,,29.0,,33,,22.1,11.8,17.0
2009-08-01,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,1,,22.5,,10.2,,16.4,,1.6,,0.0,,,M,,M,0.4,,,,21.0,,56,,22.5,10.2,16.4
2009-08-02,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,2,,22.2,,10.2,,16.2,,1.8,,0.0,,,M,,M,0.2,,,,23.0,,46,,22.2,10.2,16.2
2009-08-03,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,3,,19.7,,8.1,,13.9,,4.1,,0.0,,,M,,M,8.3,,,,,,<31,,19.7,8.1,13.9
2009-08-04,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,4,,24.6,,11.1,,17.9,,0.1,,0.0,,,M,,M,1.5,,,,29.0,,46,,24.6,11.1,17.9
2009-08-05,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,5,,19.0,,10.1,,14.6,,3.4,,0.0,,,M,,M,0.3,,,,31.0,,43,,19.0,10.1,14.6
2009-08-06,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,6,,20.9,,7.4,,14.2,,3.8,,0.0,,,M,,M,1.1,,,,34.0,,56,,20.9,7.4,14.2
2009-08-07,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,7,,20.2,,5.3,,12.8,,5.2,,0.0,,,M,,M,0.2,,,,,,<31,,20.2,5.3,12.8
2009-08-08,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,8,,22.0,,7.0,,14.5,,3.5,,0.0,,,M,,M,0.0,,,,18.0,,32,,22.0,7.0,14.5
2009-08-09,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,9,,25.3,,15.2,,20.3,,0.0,,2.3,,,M,,M,2.4,,,,,,<31,,25.3,15.2,20.3
2009-08-10,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,10,,22.5,,16.8,,19.7,,0.0,,1.7,,,M,,M,3.7,,,,,,<31,,22.5,16.8,19.7
2009-08-11,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,11,,23.7,,12.6,,18.2,,0.0,,0.2,,,M,,M,0.2,,,,,,<31,,23.7,12.6,18.2
2009-08-12,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,12,,27.0,,10.2,,18.6,,0.0,,0.6,,,M,,M,0.2,,,,,,<31,,27.0,10.2,18.6
2009-08-13,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,13,,29.7,,12.9,,21.3,,0.0,,3.3,,,M,,M,0.0,,,,,,<31,,29.7,12.9,21.3
2009-08-14,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,14,,28.4,,15.0,,21.7,,0.0,,3.7,,,M,,M,0.0,,,,,,<31,,28.4,15.0,21.7
2009-08-15,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,15,,26.7,,16.3,,21.5,,0.0,,3.5,,,M,,M,0.0,,,,,,<31,,26.7,16.3,21.5
2009-08-16,-79.85,47.7,EARLTON CLIMATE,6072230,2009,8,16,,29.0,,17.8,,23.4,,0.0,,5.4,,,M,,M,0.0,,,,22.0,,39,,29.0,17.8,23.4
